"X1","X2"
"141726",1713,1843
"141727",1714,1843
"141728",1716,1843
"141729",1717,1843
"141730",1735,1843
"141731",1742,1843
"141732",1754,1843
"141733",1762,1843
"141734",1773,1843
"141735",1775,1843
"141736",1787,1843
"141737",1806,1843
"141738",1837,1843
"141739",1,1844
"141740",4,1844
"141741",5,1844
"141742",6,1844
"141743",10,1844
"141744",11,1844
"141745",14,1844
"141746",16,1844
"141747",40,1844
"141748",41,1844
"141749",67,1844
"141750",81,1844
"141751",83,1844
"141752",91,1844
"141753",135,1844
"141754",144,1844
"141755",151,1844
"141756",153,1844
"141757",160,1844
"141758",166,1844
"141759",179,1844
"141760",182,1844
"141761",215,1844
"141762",216,1844
"141763",219,1844
"141764",228,1844
"141765",231,1844
"141766",236,1844
"141767",248,1844
"141768",250,1844
"141769",251,1844
"141770",267,1844
"141771",273,1844
"141772",304,1844
"141773",332,1844
"141774",345,1844
"141775",378,1844
"141776",380,1844
"141777",384,1844
"141778",398,1844
"141779",400,1844
"141780",408,1844
"141781",432,1844
"141782",460,1844
"141783",478,1844
"141784",483,1844
"141785",488,1844
"141786",489,1844
"141787",500,1844
"141788",507,1844
"141789",526,1844
"141790",542,1844
"141791",558,1844
"141792",561,1844
"141793",570,1844
"141794",577,1844
"141795",588,1844
"141796",591,1844
"141797",597,1844
"141798",605,1844
"141799",612,1844
"141800",623,1844
"141801",632,1844
"141802",636,1844
"141803",640,1844
"141804",677,1844
"141805",679,1844
"141806",693,1844
"141807",712,1844
"141808",719,1844
"141809",733,1844
"141810",742,1844
"141811",760,1844
"141812",767,1844
"141813",787,1844
"141814",793,1844
"141815",794,1844
"141816",796,1844
"141817",800,1844
"141818",807,1844
"141819",809,1844
"141820",810,1844
"141821",811,1844
"141822",812,1844
"141823",814,1844
"141824",819,1844
"141825",829,1844
"141826",834,1844
"141827",836,1844
"141828",846,1844
"141829",870,1844
"141830",910,1844
"141831",915,1844
"141832",927,1844
"141833",929,1844
"141834",939,1844
"141835",947,1844
"141836",959,1844
"141837",966,1844
"141838",975,1844
"141839",989,1844
"141840",995,1844
"141841",1000,1844
"141842",1003,1844
"141843",1009,1844
"141844",1012,1844
"141845",1022,1844
"141846",1034,1844
"141847",1046,1844
"141848",1061,1844
"141849",1066,1844
"141850",1093,1844
"141851",1106,1844
"141852",1118,1844
"141853",1131,1844
"141854",1177,1844
"141855",1196,1844
"141856",1208,1844
"141857",1227,1844
"141858",1237,1844
"141859",1245,1844
"141860",1264,1844
"141861",1265,1844
"141862",1267,1844
"141863",1309,1844
"141864",1311,1844
"141865",1326,1844
"141866",1330,1844
"141867",1352,1844
"141868",1376,1844
"141869",1380,1844
"141870",1399,1844
"141871",1406,1844
"141872",1417,1844
"141873",1423,1844
"141874",1429,1844
"141875",1430,1844
"141876",1437,1844
"141877",1443,1844
"141878",1448,1844
"141879",1458,1844
"141880",1461,1844
"141881",1484,1844
"141882",1487,1844
"141883",1492,1844
"141884",1505,1844
"141885",1520,1844
"141886",1530,1844
"141887",1553,1844
"141888",1565,1844
"141889",1566,1844
"141890",1578,1844
"141891",1581,1844
"141892",1589,1844
"141893",1598,1844
"141894",1604,1844
"141895",1609,1844
"141896",1619,1844
"141897",1620,1844
"141898",1642,1844
"141899",1649,1844
"141900",1650,1844
"141901",1680,1844
"141902",1684,1844
"141903",1692,1844
"141904",1695,1844
"141905",1696,1844
"141906",1697,1844
"141907",1713,1844
"141908",1717,1844
"141909",1738,1844
"141910",1755,1844
"141911",1766,1844
"141912",1772,1844
"141913",1785,1844
"141914",1804,1844
"141915",1808,1844
"141916",1837,1844
"141917",1839,1844
"141918",15,1845
"141919",36,1845
"141920",38,1845
"141921",41,1845
"141922",55,1845
"141923",82,1845
"141924",91,1845
"141925",112,1845
"141926",120,1845
"141927",128,1845
"141928",139,1845
"141929",142,1845
"141930",185,1845
"141931",191,1845
"141932",224,1845
"141933",227,1845
"141934",229,1845
"141935",248,1845
"141936",250,1845
"141937",259,1845
"141938",269,1845
"141939",276,1845
"141940",288,1845
"141941",292,1845
"141942",298,1845
"141943",312,1845
"141944",340,1845
"141945",345,1845
"141946",351,1845
"141947",357,1845
"141948",360,1845
"141949",368,1845
"141950",377,1845
"141951",431,1845
"141952",445,1845
"141953",446,1845
"141954",447,1845
"141955",457,1845
"141956",483,1845
"141957",498,1845
"141958",503,1845
"141959",505,1845
"141960",522,1845
"141961",535,1845
"141962",536,1845
"141963",548,1845
"141964",553,1845
"141965",554,1845
"141966",601,1845
"141967",604,1845
"141968",612,1845
"141969",619,1845
"141970",631,1845
"141971",639,1845
"141972",646,1845
"141973",649,1845
"141974",684,1845
"141975",693,1845
"141976",710,1845
"141977",772,1845
"141978",790,1845
"141979",797,1845
"141980",810,1845
"141981",815,1845
"141982",816,1845
"141983",832,1845
"141984",844,1845
"141985",855,1845
"141986",858,1845
"141987",903,1845
"141988",920,1845
"141989",938,1845
"141990",951,1845
"141991",956,1845
"141992",966,1845
"141993",983,1845
"141994",994,1845
"141995",1027,1845
"141996",1063,1845
"141997",1079,1845
"141998",1087,1845
"141999",1098,1845
"142000",1117,1845
"142001",1130,1845
"142002",1154,1845
"142003",1161,1845
"142004",1165,1845
"142005",1170,1845
"142006",1172,1845
"142007",1191,1845
"142008",1197,1845
"142009",1207,1845
"142010",1209,1845
"142011",1213,1845
"142012",1221,1845
"142013",1245,1845
"142014",1246,1845
"142015",1250,1845
"142016",1256,1845
"142017",1264,1845
"142018",1281,1845
"142019",1284,1845
"142020",1285,1845
"142021",1286,1845
"142022",1302,1845
"142023",1313,1845
"142024",1318,1845
"142025",1325,1845
"142026",1326,1845
"142027",1334,1845
"142028",1336,1845
"142029",1383,1845
"142030",1404,1845
"142031",1410,1845
"142032",1412,1845
"142033",1439,1845
"142034",1447,1845
"142035",1458,1845
"142036",1476,1845
"142037",1492,1845
"142038",1524,1845
"142039",1528,1845
"142040",1531,1845
"142041",1535,1845
"142042",1576,1845
"142043",1579,1845
"142044",1606,1845
"142045",1616,1845
"142046",1617,1845
"142047",1632,1845
"142048",1636,1845
"142049",1640,1845
"142050",1642,1845
"142051",1657,1845
"142052",1660,1845
"142053",1675,1845
"142054",1713,1845
"142055",1719,1845
"142056",1726,1845
"142057",1729,1845
"142058",1737,1845
"142059",1739,1845
"142060",1748,1845
"142061",1754,1845
"142062",1773,1845
"142063",1781,1845
"142064",1790,1845
"142065",1800,1845
"142066",1807,1845
"142067",1808,1845
"142068",1813,1845
"142069",1822,1845
"142070",1835,1845
"142071",1838,1845
"142072",2,1846
"142073",5,1846
"142074",8,1846
"142075",18,1846
"142076",21,1846
"142077",25,1846
"142078",34,1846
"142079",35,1846
"142080",37,1846
"142081",64,1846
"142082",81,1846
"142083",147,1846
"142084",153,1846
"142085",159,1846
"142086",227,1846
"142087",229,1846
"142088",230,1846
"142089",253,1846
"142090",270,1846
"142091",299,1846
"142092",325,1846
"142093",346,1846
"142094",370,1846
"142095",412,1846
"142096",425,1846
"142097",426,1846
"142098",429,1846
"142099",445,1846
"142100",446,1846
"142101",455,1846
"142102",456,1846
"142103",473,1846
"142104",477,1846
"142105",482,1846
"142106",493,1846
"142107",523,1846
"142108",540,1846
"142109",545,1846
"142110",563,1846
"142111",565,1846
"142112",566,1846
"142113",567,1846
"142114",573,1846
"142115",595,1846
"142116",596,1846
"142117",597,1846
"142118",599,1846
"142119",610,1846
"142120",620,1846
"142121",629,1846
"142122",631,1846
"142123",634,1846
"142124",641,1846
"142125",643,1846
"142126",645,1846
"142127",659,1846
"142128",677,1846
"142129",692,1846
"142130",718,1846
"142131",722,1846
"142132",731,1846
"142133",748,1846
"142134",758,1846
"142135",763,1846
"142136",772,1846
"142137",836,1846
"142138",854,1846
"142139",883,1846
"142140",906,1846
"142141",917,1846
"142142",941,1846
"142143",945,1846
"142144",956,1846
"142145",959,1846
"142146",973,1846
"142147",988,1846
"142148",991,1846
"142149",999,1846
"142150",1012,1846
"142151",1020,1846
"142152",1026,1846
"142153",1030,1846
"142154",1048,1846
"142155",1055,1846
"142156",1059,1846
"142157",1066,1846
"142158",1088,1846
"142159",1096,1846
"142160",1103,1846
"142161",1131,1846
"142162",1137,1846
"142163",1141,1846
"142164",1146,1846
"142165",1155,1846
"142166",1167,1846
"142167",1179,1846
"142168",1191,1846
"142169",1203,1846
"142170",1204,1846
"142171",1212,1846
"142172",1223,1846
"142173",1228,1846
"142174",1243,1846
"142175",1246,1846
"142176",1248,1846
"142177",1286,1846
"142178",1296,1846
"142179",1308,1846
"142180",1327,1846
"142181",1351,1846
"142182",1372,1846
"142183",1388,1846
"142184",1390,1846
"142185",1395,1846
"142186",1398,1846
"142187",1401,1846
"142188",1417,1846
"142189",1430,1846
"142190",1452,1846
"142191",1459,1846
"142192",1461,1846
"142193",1467,1846
"142194",1476,1846
"142195",1516,1846
"142196",1526,1846
"142197",1528,1846
"142198",1545,1846
"142199",1610,1846
"142200",1630,1846
"142201",1631,1846
"142202",1648,1846
"142203",1651,1846
"142204",1684,1846
"142205",1685,1846
"142206",1697,1846
"142207",1728,1846
"142208",1750,1846
"142209",1765,1846
"142210",1777,1846
"142211",1782,1846
"142212",1789,1846
"142213",1814,1846
"142214",1816,1846
"142215",1819,1846
"142216",1825,1846
"142217",1827,1846
"142218",1835,1846
"142219",1845,1846
"142220",1,1847
"142221",5,1847
"142222",6,1847
"142223",16,1847
"142224",21,1847
"142225",41,1847
"142226",49,1847
"142227",60,1847
"142228",89,1847
"142229",102,1847
"142230",104,1847
"142231",117,1847
"142232",123,1847
"142233",138,1847
"142234",144,1847
"142235",167,1847
"142236",171,1847
"142237",193,1847
"142238",199,1847
"142239",208,1847
"142240",237,1847
"142241",242,1847
"142242",266,1847
"142243",277,1847
"142244",281,1847
"142245",302,1847
"142246",333,1847
"142247",335,1847
"142248",337,1847
"142249",344,1847
"142250",347,1847
"142251",357,1847
"142252",363,1847
"142253",373,1847
"142254",374,1847
"142255",385,1847
"142256",386,1847
"142257",389,1847
"142258",442,1847
"142259",463,1847
"142260",486,1847
"142261",495,1847
"142262",501,1847
"142263",522,1847
"142264",539,1847
"142265",542,1847
"142266",551,1847
"142267",555,1847
"142268",571,1847
"142269",572,1847
"142270",580,1847
"142271",581,1847
"142272",594,1847
"142273",598,1847
"142274",605,1847
"142275",608,1847
"142276",611,1847
"142277",619,1847
"142278",621,1847
"142279",632,1847
"142280",640,1847
"142281",656,1847
"142282",664,1847
"142283",669,1847
"142284",671,1847
"142285",680,1847
"142286",688,1847
"142287",713,1847
"142288",772,1847
"142289",777,1847
"142290",782,1847
"142291",786,1847
"142292",813,1847
"142293",817,1847
"142294",818,1847
"142295",819,1847
"142296",833,1847
"142297",843,1847
"142298",849,1847
"142299",865,1847
"142300",872,1847
"142301",895,1847
"142302",898,1847
"142303",908,1847
"142304",928,1847
"142305",932,1847
"142306",947,1847
"142307",949,1847
"142308",977,1847
"142309",987,1847
"142310",1011,1847
"142311",1024,1847
"142312",1027,1847
"142313",1029,1847
"142314",1034,1847
"142315",1042,1847
"142316",1046,1847
"142317",1069,1847
"142318",1083,1847
"142319",1085,1847
"142320",1092,1847
"142321",1110,1847
"142322",1117,1847
"142323",1119,1847
"142324",1123,1847
"142325",1170,1847
"142326",1182,1847
"142327",1186,1847
"142328",1191,1847
"142329",1202,1847
"142330",1204,1847
"142331",1252,1847
"142332",1265,1847
"142333",1282,1847
"142334",1288,1847
"142335",1292,1847
"142336",1293,1847
"142337",1300,1847
"142338",1311,1847
"142339",1341,1847
"142340",1350,1847
"142341",1351,1847
"142342",1356,1847
"142343",1364,1847
"142344",1390,1847
"142345",1391,1847
"142346",1393,1847
"142347",1425,1847
"142348",1437,1847
"142349",1465,1847
"142350",1472,1847
"142351",1475,1847
"142352",1480,1847
"142353",1489,1847
"142354",1494,1847
"142355",1505,1847
"142356",1517,1847
"142357",1520,1847
"142358",1521,1847
"142359",1526,1847
"142360",1540,1847
"142361",1545,1847
"142362",1598,1847
"142363",1618,1847
"142364",1679,1847
"142365",1680,1847
"142366",1694,1847
"142367",1712,1847
"142368",1721,1847
"142369",1733,1847
"142370",1739,1847
"142371",1749,1847
"142372",1766,1847
"142373",1768,1847
"142374",1771,1847
"142375",1780,1847
"142376",1788,1847
"142377",1809,1847
"142378",1825,1847
"142379",1839,1847
"142380",21,1848
"142381",25,1848
"142382",36,1848
"142383",40,1848
"142384",42,1848
"142385",56,1848
"142386",59,1848
"142387",61,1848
"142388",82,1848
"142389",86,1848
"142390",91,1848
"142391",92,1848
"142392",93,1848
"142393",98,1848
"142394",116,1848
"142395",140,1848
"142396",146,1848
"142397",147,1848
"142398",149,1848
"142399",153,1848
"142400",172,1848
"142401",188,1848
"142402",195,1848
"142403",199,1848
"142404",258,1848
"142405",268,1848
"142406",283,1848
"142407",303,1848
"142408",313,1848
"142409",323,1848
"142410",324,1848
"142411",330,1848
"142412",357,1848
"142413",390,1848
"142414",391,1848
"142415",412,1848
"142416",420,1848
"142417",427,1848
"142418",439,1848
"142419",441,1848
"142420",444,1848
"142421",451,1848
"142422",460,1848
"142423",462,1848
"142424",470,1848
"142425",493,1848
"142426",500,1848
"142427",510,1848
"142428",519,1848
"142429",539,1848
"142430",557,1848
"142431",558,1848
"142432",566,1848
"142433",632,1848
"142434",651,1848
"142435",666,1848
"142436",681,1848
"142437",686,1848
"142438",691,1848
"142439",713,1848
"142440",718,1848
"142441",724,1848
"142442",729,1848
"142443",746,1848
"142444",760,1848
"142445",792,1848
"142446",807,1848
"142447",817,1848
"142448",818,1848
"142449",820,1848
"142450",836,1848
"142451",841,1848
"142452",863,1848
"142453",865,1848
"142454",885,1848
"142455",899,1848
"142456",901,1848
"142457",925,1848
"142458",963,1848
"142459",977,1848
"142460",1004,1848
"142461",1016,1848
"142462",1027,1848
"142463",1038,1848
"142464",1054,1848
"142465",1083,1848
"142466",1086,1848
"142467",1087,1848
"142468",1093,1848
"142469",1094,1848
"142470",1142,1848
"142471",1151,1848
"142472",1163,1848
"142473",1187,1848
"142474",1194,1848
"142475",1210,1848
"142476",1232,1848
"142477",1233,1848
"142478",1239,1848
"142479",1255,1848
"142480",1263,1848
"142481",1267,1848
"142482",1275,1848
"142483",1286,1848
"142484",1298,1848
"142485",1300,1848
"142486",1306,1848
"142487",1311,1848
"142488",1337,1848
"142489",1361,1848
"142490",1396,1848
"142491",1403,1848
"142492",1418,1848
"142493",1423,1848
"142494",1429,1848
"142495",1445,1848
"142496",1452,1848
"142497",1461,1848
"142498",1465,1848
"142499",1468,1848
"142500",1469,1848
"142501",1478,1848
"142502",1483,1848
"142503",1487,1848
"142504",1490,1848
"142505",1496,1848
"142506",1497,1848
"142507",1500,1848
"142508",1509,1848
"142509",1516,1848
"142510",1517,1848
"142511",1518,1848
"142512",1525,1848
"142513",1528,1848
"142514",1563,1848
"142515",1584,1848
"142516",1606,1848
"142517",1607,1848
"142518",1612,1848
"142519",1623,1848
"142520",1636,1848
"142521",1652,1848
"142522",1653,1848
"142523",1655,1848
"142524",1660,1848
"142525",1665,1848
"142526",1669,1848
"142527",1675,1848
"142528",1688,1848
"142529",1694,1848
"142530",1701,1848
"142531",1707,1848
"142532",1721,1848
"142533",1758,1848
"142534",1779,1848
"142535",1787,1848
"142536",1793,1848
"142537",1797,1848
"142538",1846,1848
"142539",9,1849
"142540",11,1849
"142541",20,1849
"142542",30,1849
"142543",58,1849
"142544",65,1849
"142545",67,1849
"142546",85,1849
"142547",86,1849
"142548",90,1849
"142549",92,1849
"142550",96,1849
"142551",124,1849
"142552",164,1849
"142553",167,1849
"142554",177,1849
"142555",186,1849
"142556",191,1849
"142557",192,1849
"142558",205,1849
"142559",218,1849
"142560",221,1849
"142561",229,1849
"142562",230,1849
"142563",238,1849
"142564",254,1849
"142565",257,1849
"142566",264,1849
"142567",331,1849
"142568",357,1849
"142569",391,1849
"142570",392,1849
"142571",405,1849
"142572",467,1849
"142573",473,1849
"142574",479,1849
"142575",484,1849
"142576",485,1849
"142577",487,1849
"142578",497,1849
"142579",499,1849
"142580",545,1849
"142581",548,1849
"142582",561,1849
"142583",570,1849
"142584",609,1849
"142585",611,1849
"142586",650,1849
"142587",656,1849
"142588",680,1849
"142589",708,1849
"142590",746,1849
"142591",748,1849
"142592",766,1849
"142593",776,1849
"142594",784,1849
"142595",804,1849
"142596",851,1849
"142597",853,1849
"142598",856,1849
"142599",859,1849
"142600",880,1849
"142601",884,1849
"142602",886,1849
"142603",915,1849
"142604",922,1849
"142605",946,1849
"142606",951,1849
"142607",962,1849
"142608",968,1849
"142609",972,1849
"142610",980,1849
"142611",990,1849
"142612",1025,1849
"142613",1028,1849
"142614",1035,1849
"142615",1037,1849
"142616",1048,1849
"142617",1052,1849
"142618",1058,1849
"142619",1070,1849
"142620",1088,1849
"142621",1093,1849
"142622",1096,1849
"142623",1097,1849
"142624",1101,1849
"142625",1102,1849
"142626",1109,1849
"142627",1125,1849
"142628",1128,1849
"142629",1154,1849
"142630",1169,1849
"142631",1186,1849
"142632",1194,1849
"142633",1218,1849
"142634",1219,1849
"142635",1221,1849
"142636",1229,1849
"142637",1243,1849
"142638",1248,1849
"142639",1273,1849
"142640",1277,1849
"142641",1279,1849
"142642",1287,1849
"142643",1300,1849
"142644",1309,1849
"142645",1319,1849
"142646",1325,1849
"142647",1358,1849
"142648",1410,1849
"142649",1419,1849
"142650",1447,1849
"142651",1488,1849
"142652",1497,1849
"142653",1509,1849
"142654",1525,1849
"142655",1529,1849
"142656",1533,1849
"142657",1545,1849
"142658",1562,1849
"142659",1577,1849
"142660",1583,1849
"142661",1589,1849
"142662",1591,1849
"142663",1593,1849
"142664",1608,1849
"142665",1627,1849
"142666",1666,1849
"142667",1668,1849
"142668",1694,1849
"142669",1744,1849
"142670",1758,1849
"142671",1765,1849
"142672",1775,1849
"142673",1782,1849
"142674",1798,1849
"142675",1803,1849
"142676",1815,1849
"142677",1816,1849
"142678",1821,1849
"142679",1838,1849
"142680",1843,1849
"142681",1846,1849
"142682",8,1850
"142683",10,1850
"142684",21,1850
"142685",35,1850
"142686",65,1850
"142687",83,1850
"142688",86,1850
"142689",89,1850
"142690",122,1850
"142691",144,1850
"142692",146,1850
"142693",148,1850
"142694",152,1850
"142695",154,1850
"142696",158,1850
"142697",184,1850
"142698",191,1850
"142699",208,1850
"142700",214,1850
"142701",219,1850
"142702",260,1850
"142703",268,1850
"142704",273,1850
"142705",280,1850
"142706",303,1850
"142707",309,1850
"142708",310,1850
"142709",322,1850
"142710",354,1850
"142711",361,1850
"142712",399,1850
"142713",407,1850
"142714",428,1850
"142715",430,1850
"142716",442,1850
"142717",506,1850
"142718",524,1850
"142719",526,1850
"142720",527,1850
"142721",541,1850
"142722",559,1850
"142723",563,1850
"142724",594,1850
"142725",606,1850
"142726",607,1850
"142727",628,1850
"142728",639,1850
"142729",649,1850
"142730",690,1850
"142731",695,1850
"142732",702,1850
"142733",724,1850
"142734",734,1850
"142735",736,1850
"142736",738,1850
"142737",743,1850
"142738",746,1850
"142739",755,1850
"142740",770,1850
"142741",781,1850
"142742",787,1850
"142743",819,1850
"142744",822,1850
"142745",826,1850
"142746",831,1850
"142747",888,1850
"142748",903,1850
"142749",911,1850
"142750",925,1850
"142751",931,1850
"142752",933,1850
"142753",947,1850
"142754",950,1850
"142755",952,1850
"142756",957,1850
"142757",979,1850
"142758",1025,1850
"142759",1041,1850
"142760",1045,1850
"142761",1053,1850
"142762",1068,1850
"142763",1073,1850
"142764",1080,1850
"142765",1081,1850
"142766",1083,1850
"142767",1087,1850
"142768",1095,1850
"142769",1109,1850
"142770",1115,1850
"142771",1169,1850
"142772",1212,1850
"142773",1216,1850
"142774",1220,1850
"142775",1232,1850
"142776",1233,1850
"142777",1243,1850
"142778",1274,1850
"142779",1275,1850
"142780",1334,1850
"142781",1348,1850
"142782",1354,1850
"142783",1356,1850
"142784",1361,1850
"142785",1379,1850
"142786",1384,1850
"142787",1393,1850
"142788",1415,1850
"142789",1417,1850
"142790",1448,1850
"142791",1453,1850
"142792",1476,1850
"142793",1504,1850
"142794",1509,1850
"142795",1512,1850
"142796",1541,1850
"142797",1553,1850
"142798",1569,1850
"142799",1578,1850
"142800",1593,1850
"142801",1619,1850
"142802",1620,1850
"142803",1637,1850
"142804",1641,1850
"142805",1645,1850
"142806",1647,1850
"142807",1683,1850
"142808",1705,1850
"142809",1728,1850
"142810",1736,1850
"142811",1779,1850
"142812",1803,1850
"142813",1808,1850
"142814",1818,1850
"142815",1832,1850
"142816",1842,1850
"142817",1844,1850
"142818",1848,1850
"142819",3,1851
"142820",17,1851
"142821",21,1851
"142822",30,1851
"142823",38,1851
"142824",52,1851
"142825",93,1851
"142826",98,1851
"142827",117,1851
"142828",124,1851
"142829",155,1851
"142830",156,1851
"142831",162,1851
"142832",177,1851
"142833",197,1851
"142834",199,1851
"142835",201,1851
"142836",205,1851
"142837",208,1851
"142838",226,1851
"142839",250,1851
"142840",267,1851
"142841",273,1851
"142842",315,1851
"142843",328,1851
"142844",345,1851
"142845",347,1851
"142846",361,1851
"142847",376,1851
"142848",377,1851
"142849",380,1851
"142850",382,1851
"142851",383,1851
"142852",388,1851
"142853",418,1851
"142854",439,1851
"142855",441,1851
"142856",454,1851
"142857",460,1851
"142858",466,1851
"142859",476,1851
"142860",481,1851
"142861",491,1851
"142862",496,1851
"142863",501,1851
"142864",517,1851
"142865",529,1851
"142866",532,1851
"142867",544,1851
"142868",593,1851
"142869",594,1851
"142870",619,1851
"142871",631,1851
"142872",641,1851
"142873",647,1851
"142874",667,1851
"142875",676,1851
"142876",718,1851
"142877",731,1851
"142878",733,1851
"142879",734,1851
"142880",749,1851
"142881",760,1851
"142882",773,1851
"142883",779,1851
"142884",800,1851
"142885",813,1851
"142886",843,1851
"142887",844,1851
"142888",853,1851
"142889",857,1851
"142890",873,1851
"142891",875,1851
"142892",877,1851
"142893",879,1851
"142894",883,1851
"142895",886,1851
"142896",887,1851
"142897",893,1851
"142898",898,1851
"142899",908,1851
"142900",928,1851
"142901",931,1851
"142902",938,1851
"142903",945,1851
"142904",949,1851
"142905",964,1851
"142906",974,1851
"142907",978,1851
"142908",984,1851
"142909",989,1851
"142910",1005,1851
"142911",1021,1851
"142912",1024,1851
"142913",1050,1851
"142914",1055,1851
"142915",1057,1851
"142916",1082,1851
"142917",1102,1851
"142918",1118,1851
"142919",1130,1851
"142920",1146,1851
"142921",1156,1851
"142922",1178,1851
"142923",1182,1851
"142924",1185,1851
"142925",1225,1851
"142926",1251,1851
"142927",1276,1851
"142928",1280,1851
"142929",1282,1851
"142930",1293,1851
"142931",1312,1851
"142932",1328,1851
"142933",1340,1851
"142934",1341,1851
"142935",1346,1851
"142936",1362,1851
"142937",1365,1851
"142938",1371,1851
"142939",1375,1851
"142940",1378,1851
"142941",1380,1851
"142942",1383,1851
"142943",1384,1851
"142944",1389,1851
"142945",1398,1851
"142946",1406,1851
"142947",1418,1851
"142948",1423,1851
"142949",1432,1851
"142950",1434,1851
"142951",1458,1851
"142952",1459,1851
"142953",1480,1851
"142954",1485,1851
"142955",1486,1851
"142956",1549,1851
"142957",1558,1851
"142958",1569,1851
"142959",1574,1851
"142960",1575,1851
"142961",1591,1851
"142962",1613,1851
"142963",1627,1851
"142964",1629,1851
"142965",1630,1851
"142966",1639,1851
"142967",1647,1851
"142968",1653,1851
"142969",1666,1851
"142970",1667,1851
"142971",1682,1851
"142972",1692,1851
"142973",1694,1851
"142974",1704,1851
"142975",1714,1851
"142976",1720,1851
"142977",1726,1851
"142978",1728,1851
"142979",1729,1851
"142980",1738,1851
"142981",1740,1851
"142982",1744,1851
"142983",1763,1851
"142984",1799,1851
"142985",1804,1851
"142986",1805,1851
"142987",1827,1851
"142988",1850,1851
"142989",31,1852
"142990",38,1852
"142991",46,1852
"142992",49,1852
"142993",50,1852
"142994",60,1852
"142995",68,1852
"142996",86,1852
"142997",87,1852
"142998",94,1852
"142999",98,1852
"143000",114,1852
"143001",121,1852
"143002",124,1852
"143003",140,1852
"143004",151,1852
"143005",157,1852
"143006",201,1852
"143007",229,1852
"143008",237,1852
"143009",247,1852
"143010",261,1852
"143011",296,1852
"143012",306,1852
"143013",307,1852
"143014",310,1852
"143015",323,1852
"143016",347,1852
"143017",362,1852
"143018",369,1852
"143019",371,1852
"143020",377,1852
"143021",384,1852
"143022",395,1852
"143023",403,1852
"143024",421,1852
"143025",437,1852
"143026",447,1852
"143027",448,1852
"143028",470,1852
"143029",483,1852
"143030",488,1852
"143031",505,1852
"143032",508,1852
"143033",517,1852
"143034",530,1852
"143035",542,1852
"143036",550,1852
"143037",575,1852
"143038",581,1852
"143039",583,1852
"143040",602,1852
"143041",604,1852
"143042",613,1852
"143043",627,1852
"143044",635,1852
"143045",642,1852
"143046",654,1852
"143047",656,1852
"143048",678,1852
"143049",679,1852
"143050",692,1852
"143051",705,1852
"143052",715,1852
"143053",755,1852
"143054",793,1852
"143055",795,1852
"143056",828,1852
"143057",842,1852
"143058",845,1852
"143059",855,1852
"143060",868,1852
"143061",869,1852
"143062",881,1852
"143063",893,1852
"143064",895,1852
"143065",902,1852
"143066",913,1852
"143067",918,1852
"143068",945,1852
"143069",955,1852
"143070",1038,1852
"143071",1042,1852
"143072",1045,1852
"143073",1069,1852
"143074",1088,1852
"143075",1091,1852
"143076",1094,1852
"143077",1099,1852
"143078",1100,1852
"143079",1123,1852
"143080",1151,1852
"143081",1156,1852
"143082",1164,1852
"143083",1168,1852
"143084",1181,1852
"143085",1184,1852
"143086",1202,1852
"143087",1211,1852
"143088",1214,1852
"143089",1217,1852
"143090",1220,1852
"143091",1225,1852
"143092",1240,1852
"143093",1247,1852
"143094",1280,1852
"143095",1310,1852
"143096",1312,1852
"143097",1313,1852
"143098",1338,1852
"143099",1347,1852
"143100",1348,1852
"143101",1358,1852
"143102",1363,1852
"143103",1370,1852
"143104",1378,1852
"143105",1380,1852
"143106",1391,1852
"143107",1396,1852
"143108",1401,1852
"143109",1409,1852
"143110",1421,1852
"143111",1439,1852
"143112",1441,1852
"143113",1454,1852
"143114",1458,1852
"143115",1469,1852
"143116",1472,1852
"143117",1476,1852
"143118",1479,1852
"143119",1489,1852
"143120",1507,1852
"143121",1533,1852
"143122",1573,1852
"143123",1582,1852
"143124",1585,1852
"143125",1615,1852
"143126",1624,1852
"143127",1638,1852
"143128",1645,1852
"143129",1655,1852
"143130",1677,1852
"143131",1694,1852
"143132",1718,1852
"143133",1745,1852
"143134",1756,1852
"143135",1757,1852
"143136",1767,1852
"143137",1791,1852
"143138",1802,1852
"143139",1804,1852
"143140",1825,1852
"143141",1844,1852
"143142",24,1853
"143143",30,1853
"143144",32,1853
"143145",44,1853
"143146",66,1853
"143147",103,1853
"143148",106,1853
"143149",132,1853
"143150",133,1853
"143151",144,1853
"143152",158,1853
"143153",169,1853
"143154",177,1853
"143155",190,1853
"143156",233,1853
"143157",240,1853
"143158",242,1853
"143159",287,1853
"143160",289,1853
"143161",292,1853
"143162",294,1853
"143163",305,1853
"143164",340,1853
"143165",349,1853
"143166",350,1853
"143167",356,1853
"143168",404,1853
"143169",407,1853
"143170",412,1853
"143171",446,1853
"143172",447,1853
"143173",450,1853
"143174",453,1853
"143175",462,1853
"143176",463,1853
"143177",467,1853
"143178",477,1853
"143179",482,1853
"143180",500,1853
"143181",501,1853
"143182",505,1853
"143183",523,1853
"143184",525,1853
"143185",527,1853
"143186",530,1853
"143187",543,1853
"143188",564,1853
"143189",579,1853
"143190",589,1853
"143191",607,1853
"143192",623,1853
"143193",657,1853
"143194",664,1853
"143195",698,1853
"143196",741,1853
"143197",742,1853
"143198",749,1853
"143199",758,1853
"143200",767,1853
"143201",769,1853
"143202",770,1853
"143203",785,1853
"143204",801,1853
"143205",813,1853
